,Link,Team,g,Conference,total_wins,win_percentage,srs,sos,opp_pass_cmp,opp_pass_att,opp_pass_cmp_pct,opp_pass_yds,opp_pass_td,opp_tot_yds,opp_tot_yds_per_play,opp_first_down,opp_penalty,opp_turnovers,ppg,oppg,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,rush_att,rush_yds,rush_yds_per_att,rush_td,tot_plays,tot_yds,tot_yds_per_play,first_down,penalty,turnovers
G8T22013,https://www.sports-reference.com/cfb/schools/maryland/2013.html,Maryland,12,ACC (Atlantic Division),7,0.5833333333333334,0.64,-0.97,20.7,33.5,61.8,225.1,1.4,374.4,5.1,19.5,5.0,1.6,26.716666666666665,24.825000000000003,18.008333333333333,32.55833333333333,0.5531098029178398,252.79166666666666,1.3499999999999999,37.65,144.6,3.8406374501992033,-14.65,68.125,397.39166666666665,5.833272171253823,18.974999999999998,4.458333333333333,2.191666666666667
G9T12013,https://www.sports-reference.com/cfb/schools/syracuse/2013.html,Syracuse,12,ACC (Atlantic Division),6,0.5,2.81,2.88,19.2,32.9,58.4,229.8,1.7,367.2,5.3,18.7,4.3,1.8,22.841666666666665,26.099999999999998,18.566666666666666,31.38333333333333,0.5916091343600638,181.5,1.0833333333333333,43.625,193.70000000000002,4.4401146131805165,-15.275,73.59166666666667,375.20000000000005,5.098403351828785,18.991666666666667,7.483333333333333,1.758333333333333
G9T22013,https://www.sports-reference.com/cfb/schools/minnesota/2013.html,Minnesota,12,Big Ten (Legends Division),8,0.6666666666666666,5.27,1.35,19.0,31.2,61.0,215.1,1.2,373.2,5.7,18.8,3.4,1.5,26.424999999999997,22.299999999999997,10.291666666666666,19.708333333333332,0.5221987315010571,141.85833333333332,0.8083333333333335,46.35833333333334,200.88333333333333,4.333273413625741,-8.633333333333333,65.39999999999999,342.74166666666673,5.240698267074415,18.241666666666667,4.1000000000000005,1.2166666666666666
G10T12013,https://www.sports-reference.com/cfb/schools/washington/2013.html,Washington,12,Pac-12 (North Division),8,0.6666666666666666,15.12,6.58,21.5,39.0,55.0,227.2,1.2,388.5,5.0,21.5,5.3,1.8,38.475,23.36666666666667,21.033333333333335,32.2,0.6532091097308489,271.34999999999997,1.9749999999999999,48.55833333333333,242.97500000000002,5.003775527715806,-12.908333333333333,79.425,514.325,6.475605917532264,24.958333333333332,8.358333333333333,1.2166666666666666
G10T22013,https://www.sports-reference.com/cfb/schools/brigham-young/2013.html,Brigham Young,11,Ind,8,0.6666666666666666,10.23,3.77,21.2,36.1,58.7,226.5,1.5,386.5,5.0,20.0,5.7,1.7,31.49090909090909,21.290909090909096,18.236363636363638,33.96363636363636,0.5369379014989294,226.56363636363633,1.5272727272727271,51.63636363636363,261.27272727272725,5.059859154929577,-14.618181818181819,85.87272727272726,487.8363636363637,5.68092314207072,25.05454545454546,8.054545454545455,1.5454545454545454
G11T12013,https://www.sports-reference.com/cfb/schools/kansas-state/2013.html,Kansas State,12,Big 12,7,0.5833333333333334,10.01,1.08,21.3,35.2,60.5,219.8,1.0,358.9,5.1,19.2,5.1,1.9,33.38333333333333,23.641666666666666,14.716666666666667,23.88333333333333,0.6161898115840895,220.84166666666667,1.5916666666666666,40.458333333333336,180.41666666666666,4.4593202883625125,-10.033333333333333,63.675000000000004,401.25833333333327,6.301662086114382,19.808333333333334,5.0249999999999995,1.9749999999999999
G11T22013,https://www.sports-reference.com/cfb/schools/michigan/2013.html,Michigan,12,Big Ten (Legends Division),7,0.5833333333333334,5.53,3.3,18.7,33.4,56.0,231.3,1.8,371.5,5.3,19.6,4.8,2.0,33.71666666666667,26.450000000000003,17.716666666666665,29.766666666666666,0.5951847704367301,252.11666666666667,1.7333333333333334,38.324999999999996,130.75833333333335,3.411828658404002,-3.141666666666667,70.00833333333334,382.875,5.46899178669206,20.849999999999998,4.05,1.6500000000000001
G12T12013,https://www.sports-reference.com/cfb/schools/louisville/2013.html,Louisville,12,American,11,0.9166666666666666,9.99,-5.85,14.5,28.7,50.7,170.8,0.6,251.7,4.2,14.1,3.3,2.1,35.13333333333333,12.466666666666667,22.974999999999998,32.86666666666667,0.6990365111561866,302.9166666666667,2.4583333333333335,34.166666666666664,150.11666666666667,4.393658536585367,-7.3999999999999995,68.2,453.03333333333336,6.642717497556207,23.016666666666666,6.941666666666666,0.8666666666666667
G12T22013,https://www.sports-reference.com/cfb/schools/miami-fl/2013.html,Miami (FL),12,ACC (Coastal Division),9,0.75,6.59,2.51,20.5,34.0,60.2,249.8,1.2,426.4,5.8,22.1,6.2,2.1,35.86666666666667,26.033333333333335,17.849999999999998,29.708333333333332,0.6008415147265077,274.2916666666667,2.058333333333333,34.041666666666664,172.49166666666667,5.0670746634026935,0.8916666666666666,63.775000000000006,446.78333333333336,7.00561871161636,19.416666666666668,5.791666666666667,1.758333333333333
G13T12013,https://www.sports-reference.com/cfb/schools/north-carolina/2013.html,North Carolina,12,ACC (Coastal Division),6,0.5,6.21,1.91,18.2,32.6,55.9,220.7,1.2,403.2,5.3,21.4,5.3,1.5,32.175000000000004,25.125,22.033333333333335,34.949999999999996,0.6304244158321413,286.26666666666665,2.3000000000000003,38.09166666666667,146.15833333333333,3.8370159702472106,-12.875,71.95833333333333,432.42499999999995,6.009380428488709,21.375,7.683333333333334,1.4333333333333333
G13T22013,https://www.sports-reference.com/cfb/schools/cincinnati/2013.html,Cincinnati,12,American,9,0.75,0.41,-6.9,19.5,33.7,58.0,211.2,1.2,315.6,4.8,17.7,6.3,1.6,33.358333333333334,19.5,24.558333333333334,36.108333333333334,0.6801292407108239,313.81666666666666,2.3833333333333333,40.00833333333333,168.54166666666666,4.212664028327431,-11.616666666666667,76.11666666666666,482.35833333333335,6.337092183052333,24.549999999999997,6.466666666666668,2.216666666666667
G14T12013,https://www.sports-reference.com/cfb/schools/notre-dame/2013.html,Notre Dame,12,Ind,8,0.6666666666666666,9.5,4.5,18.5,31.4,58.8,198.2,1.5,366.2,5.1,21.5,5.4,1.3,27.049999999999997,22.933333333333334,16.599999999999998,31.833333333333332,0.5214659685863874,249.45000000000002,2.275,32.699999999999996,148.56666666666666,4.543323139653415,-13.608333333333334,64.86666666666666,398.125,6.1375899280575545,19.625,5.3999999999999995,1.3250000000000002
G14T22013,https://www.sports-reference.com/cfb/schools/rutgers/2013.html,Rutgers,12,American,6,0.5,-5.68,-3.37,25.5,40.1,63.5,312.0,2.4,412.8,5.7,21.2,7.0,1.4,27.375,29.86666666666667,19.208333333333332,34.416666666666664,0.5581113801452785,242.23333333333332,1.758333333333333,35.5,133.625,3.7640845070422535,-5.258333333333333,70.16666666666667,375.96666666666664,5.358194774346793,19.791666666666668,6.791666666666667,2.158333333333333
G15T12013,https://www.sports-reference.com/cfb/schools/mississippi/2013.html,Mississippi,12,SEC (West Division),7,0.5833333333333334,10.42,5.88,18.8,31.0,60.8,215.5,0.8,370.5,5.3,20.5,5.5,1.7,30.416666666666668,24.25833333333333,23.86666666666667,37.84166666666667,0.6306980841224401,285.575,1.866666666666667,40.98333333333334,187.41666666666666,4.572997153314354,-16.575,77.825,472.99166666666673,6.077631438055467,24.099999999999998,5.708333333333333,1.6500000000000001
G15T22013,https://www.sports-reference.com/cfb/schools/georgia-tech/2013.html,Georgia Tech,12,ACC (Coastal Division),7,0.5833333333333334,7.21,3.67,20.5,32.8,62.5,244.5,1.4,360.6,5.5,19.7,5.8,1.5,36.608333333333334,22.61666666666667,7.2749999999999995,15.483333333333333,0.4698600645855759,129.01666666666668,0.8916666666666667,57.949999999999996,312.09166666666664,5.3855335058958875,-8.791666666666666,70.875,441.10833333333335,6.223750734861846,22.11666666666667,4.783333333333333,1.7833333333333334
G16T12013,https://www.sports-reference.com/cfb/schools/navy/2013.html,Navy,12,Ind,8,0.6666666666666666,4.26,-2.89,21.0,30.5,68.8,215.9,1.8,394.8,5.7,21.8,5.5,1.7,34.291666666666664,25.933333333333334,5.925000000000001,11.549999999999999,0.5129870129870131,91.47500000000001,0.65,63.98333333333334,322.01666666666665,5.032821047147694,-26.383333333333336,70.53333333333333,413.49166666666673,5.862358223062383,23.61666666666667,2.6500000000000004,0.7000000000000001
G16T22013,https://www.sports-reference.com/cfb/schools/middle-tennessee-state/2013.html,Middle Tennessee State,12,CUSA (East Division),8,0.6666666666666666,-3.71,-5.63,18.8,29.9,63.0,203.4,1.2,403.1,5.3,22.1,5.1,2.5,30.916666666666668,26.38333333333333,18.241666666666667,30.833333333333332,0.5916216216216217,207.38333333333333,1.4083333333333334,41.125,208.32500000000002,5.0656534954407295,-5.5249999999999995,72.45833333333333,415.7083333333333,5.73720529039678,21.86666666666667,4.05,1.5666666666666667
G17T12013,https://www.sports-reference.com/cfb/schools/oregon/2013.html,Oregon,12,Pac-12 (North Division),10,0.8333333333333334,21.27,5.03,20.8,36.9,56.5,204.5,1.1,370.1,4.6,20.8,4.8,2.2,46.791666666666664,21.625,19.841666666666665,31.63333333333333,0.6272391991570074,294.7083333333333,2.625,45.175000000000004,278.2916666666667,6.1603025272090015,-14.533333333333333,75.36666666666666,573.0,7.602830605926582,27.033333333333335,7.966666666666666,1.5166666666666666
G17T22013,https://www.sports-reference.com/cfb/schools/texas/2013.html,Texas,12,Big 12,8,0.6666666666666666,7.45,5.45,18.3,32.2,56.8,224.2,1.0,407.2,5.5,21.2,7.6,2.0,31.158333333333335,25.450000000000003,19.724999999999998,34.050000000000004,0.5792951541850219,225.54166666666666,1.5166666666666666,45.96666666666667,197.54999999999998,4.297679477882523,-12.941666666666668,78.15833333333333,423.09166666666664,5.413263674165689,21.666666666666668,5.300000000000001,1.6749999999999998
G18T12013,https://www.sports-reference.com/cfb/schools/texas-tech/2013.html,Texas Tech,12,Big 12,7,0.5833333333333334,5.32,2.71,19.1,33.8,56.5,217.1,1.2,418.7,5.4,21.6,8.2,1.5,35.699999999999996,31.125,35.36666666666667,56.05833333333333,0.6308904415043853,391.95000000000005,2.591666666666667,31.791666666666668,121.30000000000001,3.815465268676278,-5.125,88.43333333333334,513.25,5.803807010931021,27.900000000000002,8.0,2.5416666666666665
G18T22013,https://www.sports-reference.com/cfb/schools/arizona-state/2013.html,Arizona State,13,Pac-12 (South Division),10,0.7692307692307693,17.5,9.21,17.8,31.8,56.0,234.7,1.7,372.4,5.5,17.4,6.6,2.4,40.98461538461539,25.800000000000004,22.56923076923077,35.78461538461538,0.6306964746345659,276.7384615384615,2.1538461538461537,44.50769230769231,184.04615384615383,4.135153819564465,-19.276923076923076,78.75384615384615,460.7846153846154,5.85094745067396,24.63076923076923,3.769230769230769,1.323076923076923
G19T12013,https://www.sports-reference.com/cfb/schools/arizona/2013.html,Arizona,12,Pac-12 (South Division),7,0.5833333333333334,12.6,5.07,20.7,35.4,58.5,233.2,1.5,401.1,5.3,21.2,5.8,1.7,32.791666666666664,24.63333333333333,17.974999999999998,29.958333333333332,0.6,186.70833333333334,1.1333333333333333,51.949999999999996,265.80833333333334,5.116618543471287,-18.133333333333333,79.71666666666668,452.625,5.6779218063976575,23.558333333333334,4.166666666666667,1.1333333333333333
G19T22013,https://www.sports-reference.com/cfb/schools/boston-college/2013.html,Boston College,12,ACC (Atlantic Division),7,0.5833333333333334,1.28,2.2,21.8,32.5,66.9,268.3,2.0,428.2,5.9,21.5,4.8,1.5,28.424999999999997,27.808333333333334,12.233333333333333,19.983333333333334,0.6121768140116763,150.53333333333333,1.4083333333333334,41.21666666666667,218.125,5.292155276991508,-10.133333333333333,59.78333333333333,368.54999999999995,6.164761639252857,15.991666666666667,3.483333333333334,1.241666666666667
G20T12013,https://www.sports-reference.com/cfb/schools/mississippi-state/2013.html,Mississippi State,12,SEC (West Division),6,0.5,7.72,6.95,18.5,29.8,61.9,205.2,1.4,349.3,5.5,17.8,5.0,1.9,26.341666666666665,24.333333333333332,19.625,33.25,0.5902255639097744,240.375,1.2666666666666666,41.375,185.80833333333337,4.490835850956698,-17.533333333333335,73.29166666666667,426.18333333333334,5.814894826606026,23.208333333333332,5.141666666666667,1.4333333333333333
G20T22013,https://www.sports-reference.com/cfb/schools/rice/2013.html,Rice,13,CUSA (West Division),10,0.7692307692307693,0.14,-4.78,15.2,29.4,51.7,202.7,1.5,364.1,5.3,17.6,4.7,1.9,31.33846153846154,22.89230769230769,12.953846153846154,25.476923076923075,0.5084541062801933,185.44615384615383,1.5076923076923074,52.50769230769231,240.2,4.574567828889539,-2.323076923076923,76.75384615384615,425.6461538461539,5.545600320705552,22.723076923076924,5.476923076923077,1.4307692307692306
G21T12013,https://www.sports-reference.com/cfb/schools/texas-am/2013.html,Texas A&M,12,SEC (West Division),8,0.6666666666666666,13.38,5.07,19.2,33.5,57.3,253.5,2.4,475.8,6.4,23.4,6.5,1.7,43.550000000000004,30.883333333333336,25.775000000000002,37.56666666666667,0.6861135758651287,350.90833333333336,3.0250000000000004,35.61666666666667,187.27499999999998,5.258072063640617,-10.541666666666666,73.85000000000001,538.1833333333333,7.287519747235385,27.183333333333334,6.383333333333334,1.7333333333333334
G21T22013,https://www.sports-reference.com/cfb/schools/duke/2013.html,Duke,13,ACC (Coastal Division),10,0.7692307692307693,7.86,2.36,18.9,32.9,57.4,243.9,1.8,418.0,5.7,22.2,6.1,1.9,31.630769230769225,24.646153846153847,20.707692307692305,32.830769230769235,0.6307403936269914,234.33846153846156,1.8153846153846152,38.43076923076923,173.69230769230768,4.519615692554043,-15.846153846153847,71.87692307692306,408.0307692307693,5.6767979452054815,20.707692307692305,4.723076923076922,1.7846153846153845
G22T12013,https://www.sports-reference.com/cfb/schools/ucla/2013.html,UCLA,12,Pac-12 (South Division),9,0.75,17.09,6.48,20.5,33.5,61.0,217.7,1.2,387.1,5.1,22.5,6.3,2.0,36.475,24.13333333333333,20.683333333333334,30.216666666666665,0.6845008273579702,251.625,1.8916666666666666,44.625,196.56666666666663,4.40485527544351,-13.383333333333333,74.34166666666667,448.19166666666666,6.028808429548257,23.408333333333335,8.191666666666666,1.2166666666666666
G22T22013,https://www.sports-reference.com/cfb/schools/virginia-tech/2013.html,Virginia Tech,12,ACC (Coastal Division),8,0.6666666666666666,6.41,4.49,13.5,27.9,48.2,172.3,0.9,283.2,4.5,14.7,6.1,2.0,23.375,17.408333333333335,19.008333333333333,32.96666666666667,0.576592517694641,241.21666666666667,1.3,38.05833333333333,117.86666666666666,3.0970002189621195,-10.508333333333333,70.96666666666667,359.0833333333333,5.0598872710192575,17.974999999999998,6.066666666666666,1.4583333333333333
G23T12013,https://www.sports-reference.com/cfb/schools/central-florida/2013.html,Central Florida,12,American,11,0.9166666666666666,8.42,-2.96,20.9,36.8,56.8,239.5,1.0,362.0,5.4,19.1,7.1,2.0,33.15,19.575000000000003,20.75833333333333,31.108333333333334,0.6672917224752208,279.98333333333335,1.9166666666666667,36.63333333333333,151.97500000000002,4.148544131028208,-18.866666666666667,66.65833333333333,431.9583333333333,6.480185023127891,21.849999999999998,4.866666666666666,1.4833333333333334
G23T22013,https://www.sports-reference.com/cfb/schools/baylor/2013.html,Baylor,12,Big 12,11,0.9166666666666666,16.87,1.87,16.3,33.8,48.2,214.9,1.8,360.3,4.8,18.6,6.2,2.2,53.26666666666666,21.125,20.575000000000003,33.458333333333336,0.6149439601494396,359.35833333333335,2.7583333333333333,48.300000000000004,265.175,5.490165631469979,-12.266666666666666,82.39999999999999,624.5333333333333,7.579288025889968,28.733333333333334,8.549999999999999,1.2166666666666666
G24T12013,https://www.sports-reference.com/cfb/schools/louisiana-state/2013.html,Louisiana State,12,SEC (West Division),9,0.75,14.59,4.28,17.2,30.6,56.0,197.5,1.2,340.7,5.1,18.9,5.3,1.5,37.03333333333333,22.666666666666668,16.533333333333335,25.525000000000002,0.6477309826967026,265.0833333333333,1.9500000000000002,41.88333333333333,200.82500000000002,4.7948666931953845,-15.299999999999999,64.825,465.90833333333336,7.187170587479111,22.691666666666666,6.9750000000000005,1.5416666666666667
G24T22013,https://www.sports-reference.com/cfb/schools/iowa/2013.html,Iowa,12,Big Ten (Legends Division),8,0.6666666666666666,7.31,2.31,16.7,30.4,54.9,174.7,1.5,303.1,4.6,15.9,4.6,1.6,27.325000000000003,18.724999999999998,16.683333333333334,28.700000000000003,0.5813008130081301,200.44166666666663,1.5416666666666667,43.86666666666667,188.55833333333337,4.298442249240122,-4.816666666666666,72.09166666666667,389.0,5.395907987515894,20.424999999999997,4.166666666666667,1.5916666666666666
